Sistema,Area,Generacion (MWh),Importacion Total (MWh),Exportacion Total (MWh),Intercambio neto entre Gerencias (MWh),Estimacion de Demanda por Balance (MWh),Pronostico (MWh),Timestamp,fecha,hora,anio,mes,dia_semana
SIN,OCC,6702.78176,0.0,0.0,1674.805,8377.58676,8495.391,2020-09-02 20:00:00,2020-09-02,20,2020,9,Wednesday
SIN,OCC,6962.63703,0.0,0.0,1503.426,8466.06303,8609.098,2020-09-02 21:00:00,2020-09-02,21,2020,9,Wednesday
SIN,OCC,6937.01042,0.0,0.0,1372.067,8309.07742,8417.227,2020-09-02 22:00:00,2020-09-02,22,2020,9,Wednesday
SIN,OCC,6161.43928,0.0,0.0,1971.147,8132.58628,8189.555,2020-09-02 23:00:00,2020-09-02,23,2020,9,Wednesday
SIN,OCC,5809.10386,0.0,0.0,1904.10823,7713.2121,7926.515,2020-09-03 00:00:00,2020-09-03,0,2020,9,Thursday
SIN,OCC,5227.94637,0.0,0.0,2204.5527,7432.49907,7668.099,2020-09-03 01:00:00,2020-09-03,1,2020,9,Thursday
SIN,OCC,4845.86161,0.0,0.0,2403.27467,7249.13627,7540.885,2020-09-03 02:00:00,2020-09-03,2,2020,9,Thursday
SIN,OCC,4469.62782,0.0,0.0,2695.62331,7165.25114,7451.879,2020-09-03 03:00:00,2020-09-03,3,2020,9,Thursday
SIN,OCC,4262.83865,0.0,0.0,2880.98079,7143.81944,7450.812,2020-09-03 04:00:00,2020-09-03,4,2020,9,Thursday
SIN,OCC,4242.24017,0.0,0.0,2907.20861,7149.44878,7531.639,2020-09-03 05:00:00,2020-09-03,5,2020,9,Thursday
SIN,OCC,4305.91407,0.0,0.0,3113.51759,7419.43165,7842.833,2020-09-03 06:00:00,2020-09-03,6,2020,9,Thursday
SIN,OCC,4462.01743,0.0,0.0,3387.06152,7849.07895,8269.867,2020-09-03 07:00:00,2020-09-03,7,2020,9,Thursday
SIN,OCC,5062.44202,0.0,0.0,3199.50948,8261.9515,8668.128,2020-09-03 08:00:00,2020-09-03,8,2020,9,Thursday
SIN,OCC,5955.27812,0.0,0.0,2615.26629,8570.54441,8962.15,2020-09-03 09:00:00,2020-09-03,9,2020,9,Thursday
SIN,OCC,6344.66773,0.0,0.0,2346.00813,8690.67586,9069.958,2020-09-03 10:00:00,2020-09-03,10,2020,9,Thursday
SIN,OCC,6595.09773,0.0,0.0,2195.63191,8790.72963,9163.928,2020-09-03 11:00:00,2020-09-03,11,2020,9,Thursday
SIN,OCC,6747.11433,0.0,0.0,2138.154,8885.26833,9287.728,2020-09-03 12:00:00,2020-09-03,12,2020,9,Thursday
SIN,OCC,6807.95593,0.0,0.0,2171.465,8979.42093,9315.256,2020-09-03 13:00:00,2020-09-03,13,2020,9,Thursday
SIN,OCC,6945.53637,0.0,0.0,1951.4655,8897.00188,9234.579,2020-09-03 14:00:00,2020-09-03,14,2020,9,Thursday
SIN,OCC,7500.44416,0.0,0.0,1395.26529,8895.70945,9173.376,2020-09-03 15:00:00,2020-09-03,15,2020,9,Thursday
SIN,OCC,7304.76608,0.0,0.0,1616.6188,8921.38488,9148.352,2020-09-03 16:00:00,2020-09-03,16,2020,9,Thursday
SIN,OCC,7233.27705,0.0,0.0,1567.98624,8801.26329,8946.715,2020-09-03 17:00:00,2020-09-03,17,2020,9,Thursday
SIN,OCC,6890.80805,0.0,0.0,1589.5861,8480.39414,8601.477,2020-09-03 18:00:00,2020-09-03,18,2020,9,Thursday
SIN,OCC,6521.40777,0.0,0.0,1490.58664,8011.99441,8256.597,2020-09-03 19:00:00,2020-09-03,19,2020,9,Thursday
SIN,OCC,7075.62657,0.0,0.0,1411.77653,8487.4031,8673.099,2020-09-03 20:00:00,2020-09-03,20,2020,9,Thursday
SIN,OCC,7458.72951,0.0,0.0,1116.98533,8575.71484,8662.111,2020-09-03 21:00:00,2020-09-03,21,2020,9,Thursday
SIN,OCC,7496.66228,0.0,0.0,992.01098,8488.67325,8426.673,2020-09-03 22:00:00,2020-09-03,22,2020,9,Thursday
SIN,OCC,7158.48448,0.0,0.0,1140.8872,8299.37167,8186.021,2020-09-03 23:00:00,2020-09-03,23,2020,9,Thursday
SIN,OCC,6165.31412,0.0,0.0,1659.109,7824.42312,8003.746,2020-09-04 00:00:00,2020-09-04,0,2020,9,Friday
SIN,OCC,5104.16409,0.0,0.0,2427.09,7531.25409,7738.757,2020-09-04 01:00:00,2020-09-04,1,2020,9,Friday
SIN,OCC,4748.62395,0.0,0.0,2637.507,7386.13095,7559.73,2020-09-04 02:00:00,2020-09-04,2,2020,9,Friday
SIN,OCC,4823.86178,0.0,0.0,2410.466,7234.32778,7478.773,2020-09-04 03:00:00,2020-09-04,3,2020,9,Friday
SIN,OCC,4797.33172,0.0,0.0,2424.338,7221.66972,7482.435,2020-09-04 04:00:00,2020-09-04,4,2020,9,Friday
SIN,OCC,5181.38395,0.0,0.0,2119.853,7301.23695,7551.014,2020-09-04 05:00:00,2020-09-04,5,2020,9,Friday
SIN,OCC,5314.36262,0.0,0.0,2169.587,7483.94962,7731.432,2020-09-04 06:00:00,2020-09-04,6,2020,9,Friday
SIN,OCC,5551.35377,0.0,0.0,2413.766,7965.11977,8096.486,2020-09-04 07:00:00,2020-09-04,7,2020,9,Friday
SIN,OCC,6444.38754,0.0,0.0,1889.318,8333.70554,8521.433,2020-09-04 08:00:00,2020-09-04,8,2020,9,Friday
SIN,OCC,7195.41728,0.0,0.0,1489.156,8684.57328,8889.152,2020-09-04 09:00:00,2020-09-04,9,2020,9,Friday
SIN,OCC,7551.1917,0.0,0.0,1314.448,8865.6397,9021.722,2020-09-04 10:00:00,2020-09-04,10,2020,9,Friday
SIN,OCC,7681.57848,0.0,0.0,1259.947,8941.52548,9091.038,2020-09-04 11:00:00,2020-09-04,11,2020,9,Friday
SIN,OCC,7747.23643,0.0,0.0,1248.967,8996.20343,9202.073,2020-09-04 12:00:00,2020-09-04,12,2020,9,Friday
SIN,OCC,7653.9668,0.0,0.0,1393.423,9047.3898,9196.336,2020-09-04 13:00:00,2020-09-04,13,2020,9,Friday
SIN,OCC,7533.41025,0.0,0.0,1433.958,8967.36825,9110.601,2020-09-04 14:00:00,2020-09-04,14,2020,9,Friday
SIN,OCC,7356.82628,0.0,0.0,1571.658,8928.48428,9055.868,2020-09-04 15:00:00,2020-09-04,15,2020,9,Friday
SIN,OCC,7275.4221,0.0,0.0,1667.625,8943.0471,9037.183,2020-09-04 16:00:00,2020-09-04,16,2020,9,Friday
SIN,OCC,7069.0994,0.0,0.0,1544.069,8613.1684,8882.609,2020-09-04 17:00:00,2020-09-04,17,2020,9,Friday
SIN,OCC,6774.18801,0.0,0.0,1591.062,8365.25001,8612.374,2020-09-04 18:00:00,2020-09-04,18,2020,9,Friday
SIN,OCC,6139.15937,0.0,0.0,1832.912,7972.07137,8129.183,2020-09-04 19:00:00,2020-09-04,19,2020,9,Friday
SIN,OCC,6414.53618,0.0,0.0,1920.851,8335.38718,8376.587,2020-09-04 20:00:00,2020-09-04,20,2020,9,Friday
SIN,OCC,7102.73378,0.0,0.0,1269.133,8371.86678,8542.408,2020-09-04 21:00:00,2020-09-04,21,2020,9,Friday
SIN,OCC,7509.76224,0.0,0.0,738.257,8248.01924,8408.426,2020-09-04 22:00:00,2020-09-04,22,2020,9,Friday
SIN,OCC,7316.29404,0.0,0.0,825.526,8141.82004,8219.115,2020-09-04 23:00:00,2020-09-04,23,2020,9,Friday
SIN,OCC,6618.43578,0.0,0.0,1154.672,7773.10778,8028.866,2020-09-05 00:00:00,2020-09-05,0,2020,9,Saturday
SIN,OCC,6036.54534,0.0,0.0,1418.553,7455.09834,7716.437,2020-09-05 01:00:00,2020-09-05,1,2020,9,Saturday
SIN,OCC,5990.33017,0.0,0.0,1317.866,7308.19617,7525.937,2020-09-05 02:00:00,2020-09-05,2,2020,9,Saturday
SIN,OCC,5689.93071,0.0,0.0,1522.302,7212.23271,7431.162,2020-09-05 03:00:00,2020-09-05,3,2020,9,Saturday
SIN,OCC,5713.74929,0.0,0.0,1438.497,7152.24629,7449.348,2020-09-05 04:00:00,2020-09-05,4,2020,9,Saturday
SIN,OCC,5679.97976,0.0,0.0,1489.412,7169.39176,7465.509,2020-09-05 05:00:00,2020-09-05,5,2020,9,Saturday
SIN,OCC,5534.19488,0.0,0.0,1749.001,7283.19588,7582.653,2020-09-05 06:00:00,2020-09-05,6,2020,9,Saturday
SIN,OCC,5435.32766,0.0,0.0,2118.054,7553.38166,7815.239,2020-09-05 07:00:00,2020-09-05,7,2020,9,Saturday
SIN,OCC,5719.12544,0.0,0.0,2015.642,7734.76744,8105.59,2020-09-05 08:00:00,2020-09-05,8,2020,9,Saturday
SIN,OCC,6162.81507,0.0,0.0,1865.195,8028.01007,8384.172,2020-09-05 09:00:00,2020-09-05,9,2020,9,Saturday
SIN,OCC,6328.12235,0.0,0.0,1812.74,8140.86235,8541.851,2020-09-05 10:00:00,2020-09-05,10,2020,9,Saturday
SIN,OCC,6312.62064,0.0,0.0,1933.848,8246.46864,8621.758,2020-09-05 11:00:00,2020-09-05,11,2020,9,Saturday
SIN,OCC,6539.60735,0.0,0.0,1599.371,8138.97835,8661.293,2020-09-05 12:00:00,2020-09-05,12,2020,9,Saturday
SIN,OCC,6648.89138,0.0,0.0,1488.798,8137.68938,8581.034,2020-09-05 13:00:00,2020-09-05,13,2020,9,Saturday
SIN,OCC,6206.32156,0.0,0.0,1810.402,8016.72356,8434.079,2020-09-05 14:00:00,2020-09-05,14,2020,9,Saturday
SIN,OCC,5959.95407,0.0,0.0,1882.442,7842.39607,8353.979,2020-09-05 15:00:00,2020-09-05,15,2020,9,Saturday
SIN,OCC,5816.41272,0.0,0.0,2041.15,7857.56272,8341.517,2020-09-05 16:00:00,2020-09-05,16,2020,9,Saturday
SIN,OCC,5665.59184,0.0,0.0,2134.618,7800.20984,8314.07,2020-09-05 17:00:00,2020-09-05,17,2020,9,Saturday
SIN,OCC,5646.75718,0.0,0.0,2042.94,7689.69718,8213.975,2020-09-05 18:00:00,2020-09-05,18,2020,9,Saturday
SIN,OCC,5519.58836,0.0,0.0,2083.863,7603.45136,8155.569,2020-09-05 19:00:00,2020-09-05,19,2020,9,Saturday
SIN,OCC,6529.40947,0.0,0.0,1583.83,8113.23947,8514.363,2020-09-05 20:00:00,2020-09-05,20,2020,9,Saturday
SIN,OCC,6836.82462,0.0,0.0,1189.404,8026.22862,8609.666,2020-09-05 21:00:00,2020-09-05,21,2020,9,Saturday
SIN,OCC,6295.64007,0.0,0.0,1393.15,7688.79007,8296.496,2020-09-05 22:00:00,2020-09-05,22,2020,9,Saturday
SIN,OCC,6099.68218,0.0,0.0,1237.152,7336.83418,7677.516,2020-09-05 23:00:00,2020-09-05,23,2020,9,Saturday
SIN,OCC,5516.28801,0.0,0.0,1466.813,6983.10101,7512.413,2020-09-06 00:00:00,2020-09-06,0,2020,9,Sunday
SIN,OCC,5165.28118,0.0,0.0,1572.622,6737.90318,7219.488,2020-09-06 01:00:00,2020-09-06,1,2020,9,Sunday
SIN,OCC,4881.80753,0.0,0.0,1698.928,6580.73553,7017.322,2020-09-06 02:00:00,2020-09-06,2,2020,9,Sunday
SIN,OCC,4848.02311,0.0,0.0,1622.035,6470.05811,6907.82,2020-09-06 03:00:00,2020-09-06,3,2020,9,Sunday
SIN,OCC,4720.85688,0.0,0.0,1701.791,6422.64788,6831.574,2020-09-06 04:00:00,2020-09-06,4,2020,9,Sunday
SIN,OCC,4612.4623,0.0,0.0,1784.903,6397.3653,6798.36,2020-09-06 05:00:00,2020-09-06,5,2020,9,Sunday
SIN,OCC,4483.08741,0.0,0.0,1893.23,6376.31741,6843.999,2020-09-06 06:00:00,2020-09-06,6,2020,9,Sunday
SIN,OCC,4518.73247,0.0,0.0,1918.58,6437.31247,6826.303,2020-09-06 07:00:00,2020-09-06,7,2020,9,Sunday
SIN,OCC,4625.29072,0.0,0.0,1779.407,6404.69772,6866.378,2020-09-06 08:00:00,2020-09-06,8,2020,9,Sunday
SIN,OCC,4840.96952,0.0,0.0,1666.865,6507.83452,7012.88,2020-09-06 09:00:00,2020-09-06,9,2020,9,Sunday
SIN,OCC,5173.9532,0.0,0.0,1472.99,6646.9432,7103.539,2020-09-06 10:00:00,2020-09-06,10,2020,9,Sunday
SIN,OCC,5441.20557,0.0,0.0,1313.777,6754.98257,7161.666,2020-09-06 11:00:00,2020-09-06,11,2020,9,Sunday
SIN,OCC,5590.58142,0.0,0.0,1121.603,6712.18442,7218.468,2020-09-06 12:00:00,2020-09-06,12,2020,9,Sunday
SIN,OCC,5769.87888,0.0,0.0,912.006,6681.88488,7223.644,2020-09-06 13:00:00,2020-09-06,13,2020,9,Sunday
SIN,OCC,5666.12731,0.0,0.0,929.179,6595.30631,7223.705,2020-09-06 14:00:00,2020-09-06,14,2020,9,Sunday
SIN,OCC,5839.16446,0.0,0.0,743.126,6582.29046,7179.629,2020-09-06 15:00:00,2020-09-06,15,2020,9,Sunday
SIN,OCC,5815.39671,0.0,0.0,728.549,6543.94571,7200.69,2020-09-06 16:00:00,2020-09-06,16,2020,9,Sunday
SIN,OCC,5537.39021,0.0,0.0,999.53,6536.92021,7175.912,2020-09-06 17:00:00,2020-09-06,17,2020,9,Sunday
SIN,OCC,5041.35308,0.0,0.0,1517.417,6558.77008,7206.593,2020-09-06 18:00:00,2020-09-06,18,2020,9,Sunday
SIN,OCC,5010.70487,0.0,0.0,1710.419,6721.12387,7272.57,2020-09-06 19:00:00,2020-09-06,19,2020,9,Sunday
SIN,OCC,5772.69392,0.0,0.0,1587.051,7359.74492,7772.583,2020-09-06 20:00:00,2020-09-06,20,2020,9,Sunday
SIN,OCC,5723.97321,0.0,0.0,1743.874,7467.84721,8006.965,2020-09-06 21:00:00,2020-09-06,21,2020,9,Sunday
SIN,OCC,6281.90159,0.0,0.0,883.394,7165.29559,7827.098,2020-09-06 22:00:00,2020-09-06,22,2020,9,Sunday
SIN,OCC,5181.55747,0.0,0.0,1670.022,6851.57947,7458.11,2020-09-06 23:00:00,2020-09-06,23,2020,9,Sunday
SIN,OCC,4885.2611,0.0,0.0,1646.467,6531.7281,7066.826,2020-09-07 00:00:00,2020-09-07,0,2020,9,Monday
SIN,OCC,5016.38152,0.0,0.0,1309.735,6326.11652,6818.211,2020-09-07 01:00:00,2020-09-07,1,2020,9,Monday
SIN,OCC,4959.39628,0.0,0.0,1270.537,6229.93328,6697.64,2020-09-07 02:00:00,2020-09-07,2,2020,9,Monday
SIN,OCC,4624.96917,0.0,0.0,1480.873,6105.84217,6627.334,2020-09-07 03:00:00,2020-09-07,3,2020,9,Monday
SIN,OCC,4288.20758,0.0,0.0,1908.915,6197.12258,6626.926,2020-09-07 04:00:00,2020-09-07,4,2020,9,Monday
SIN,OCC,4308.52349,0.0,0.0,2063.561,6372.08449,6740.953,2020-09-07 05:00:00,2020-09-07,5,2020,9,Monday
SIN,OCC,4433.12818,0.0,0.0,2343.392,6776.52018,7143.978,2020-09-07 06:00:00,2020-09-07,6,2020,9,Monday
SIN,OCC,4926.2093,0.0,0.0,2478.045,7404.2543,7757.05,2020-09-07 07:00:00,2020-09-07,7,2020,9,Monday
SIN,OCC,5208.85976,0.0,0.0,2709.158,7918.01776,8230.721,2020-09-07 08:00:00,2020-09-07,8,2020,9,Monday
SIN,OCC,6219.53438,0.0,0.0,2122.094,8341.62838,8629.87,2020-09-07 09:00:00,2020-09-07,9,2020,9,Monday
SIN,OCC,6580.90597,0.0,0.0,1994.244,8575.14997,8791.825,2020-09-07 10:00:00,2020-09-07,10,2020,9,Monday
SIN,OCC,6546.78324,0.0,0.0,2163.956,8710.73924,8900.459,2020-09-07 11:00:00,2020-09-07,11,2020,9,Monday
SIN,OCC,6500.17728,0.0,0.0,2288.664,8788.84128,9028.935,2020-09-07 12:00:00,2020-09-07,12,2020,9,Monday
SIN,OCC,6566.27288,0.0,0.0,2262.261,8828.53388,9079.417,2020-09-07 13:00:00,2020-09-07,13,2020,9,Monday
SIN,OCC,6692.62267,0.0,0.0,2090.54,8783.16267,9078.034,2020-09-07 14:00:00,2020-09-07,14,2020,9,Monday
SIN,OCC,6899.30882,0.0,0.0,1912.543,8811.85182,9081.191,2020-09-07 15:00:00,2020-09-07,15,2020,9,Monday
SIN,OCC,6772.22037,0.0,0.0,2032.536,8804.75637,9132.607,2020-09-07 16:00:00,2020-09-07,16,2020,9,Monday
SIN,OCC,6901.83567,0.0,0.0,1694.496,8596.33167,9009.083,2020-09-07 17:00:00,2020-09-07,17,2020,9,Monday
SIN,OCC,6602.80053,0.0,0.0,1721.921,8324.72153,8723.546,2020-09-07 18:00:00,2020-09-07,18,2020,9,Monday
SIN,OCC,5805.99226,0.0,0.0,2192.862,7998.85426,8345.995,2020-09-07 19:00:00,2020-09-07,19,2020,9,Monday
SIN,OCC,6447.16079,0.0,0.0,1992.568,8439.72879,8709.934,2020-09-07 20:00:00,2020-09-07,20,2020,9,Monday
SIN,OCC,6804.01828,0.0,0.0,1603.921,8407.93928,8825.085,2020-09-07 21:00:00,2020-09-07,21,2020,9,Monday
SIN,OCC,6670.50674,0.0,0.0,1568.595,8239.10174,8660.291,2020-09-07 22:00:00,2020-09-07,22,2020,9,Monday
SIN,OCC,6212.98953,0.0,0.0,1772.899,7985.88853,8343.079,2020-09-07 23:00:00,2020-09-07,23,2020,9,Monday
SIN,OCC,5253.99063,0.0,0.0,2295.482,7549.47263,7930.932,2020-09-08 00:00:00,2020-09-08,0,2020,9,Tuesday
SIN,OCC,4905.08909,0.0,0.0,2460.115,7365.20409,7623.654,2020-09-08 01:00:00,2020-09-08,1,2020,9,Tuesday
SIN,OCC,4774.89495,0.0,0.0,2456.263,7231.15795,7465.768,2020-09-08 02:00:00,2020-09-08,2,2020,9,Tuesday
SIN,OCC,4782.34458,0.0,0.0,2368.401,7150.74558,7355.689,2020-09-08 03:00:00,2020-09-08,3,2020,9,Tuesday
SIN,OCC,4740.2941,0.0,0.0,2397.39,7137.6841,7336.552,2020-09-08 04:00:00,2020-09-08,4,2020,9,Tuesday
SIN,OCC,4888.11473,0.0,0.0,2336.175,7224.28973,7376.102,2020-09-08 05:00:00,2020-09-08,5,2020,9,Tuesday
SIN,OCC,5023.60305,0.0,0.0,2438.815,7462.41805,7630.613,2020-09-08 06:00:00,2020-09-08,6,2020,9,Tuesday
SIN,OCC,5256.46965,0.0,0.0,2642.545,7899.01465,8065.343,2020-09-08 07:00:00,2020-09-08,7,2020,9,Tuesday
SIN,OCC,5783.34061,0.0,0.0,2434.904,8218.24461,8390.74,2020-09-08 08:00:00,2020-09-08,8,2020,9,Tuesday
SIN,OCC,6192.52336,0.0,0.0,2347.852,8540.37536,8697.293,2020-09-08 09:00:00,2020-09-08,9,2020,9,Tuesday
SIN,OCC,6084.30046,0.0,0.0,2588.567,8672.86746,8868.599,2020-09-08 10:00:00,2020-09-08,10,2020,9,Tuesday
SIN,OCC,6463.67698,0.0,0.0,2247.275,8710.95198,9005.273,2020-09-08 11:00:00,2020-09-08,11,2020,9,Tuesday
SIN,OCC,6687.27107,0.0,0.0,2097.896,8785.16707,9080.007,2020-09-08 12:00:00,2020-09-08,12,2020,9,Tuesday
SIN,OCC,6635.26376,0.0,0.0,2199.025,8834.28876,9120.355,2020-09-08 13:00:00,2020-09-08,13,2020,9,Tuesday
SIN,OCC,6686.49031,0.0,0.0,2040.451,8726.94131,9142.344,2020-09-08 14:00:00,2020-09-08,14,2020,9,Tuesday
SIN,OCC,6745.84085,0.0,0.0,1937.007,8682.84785,9124.331,2020-09-08 15:00:00,2020-09-08,15,2020,9,Tuesday
SIN,OCC,7004.08661,0.0,0.0,1663.066,8667.15261,9143.5,2020-09-08 16:00:00,2020-09-08,16,2020,9,Tuesday
SIN,OCC,6862.40161,0.0,0.0,1682.666,8545.06761,9046.701,2020-09-08 17:00:00,2020-09-08,17,2020,9,Tuesday
SIN,OCC,5698.68874,0.0,0.0,2596.614,8295.30274,8742.017,2020-09-08 18:00:00,2020-09-08,18,2020,9,Tuesday
SIN,OCC,5266.107,0.0,0.0,2721.923,7988.03,8331.113,2020-09-08 19:00:00,2020-09-08,19,2020,9,Tuesday
SIN,OCC,6004.40295,0.0,0.0,2374.228,8378.63095,8735.697,2020-09-08 20:00:00,2020-09-08,20,2020,9,Tuesday
SIN,OCC,6261.79969,0.0,0.0,2056.587,8318.38669,8866.575,2020-09-08 21:00:00,2020-09-08,21,2020,9,Tuesday
SIN,OCC,6145.84654,0.0,0.0,1948.961,8094.80754,8717.791,2020-09-08 22:00:00,2020-09-08,22,2020,9,Tuesday
SIN,OCC,5773.58726,0.0,0.0,2055.144,7828.73126,8474.988,2020-09-08 23:00:00,2020-09-08,23,2020,9,Tuesday
SIN,OCC,4980.21521,0.0,0.0,2553.093,7533.30821,8027.866,2020-09-09 00:00:00,2020-09-09,0,2020,9,Wednesday
SIN,OCC,4756.57587,0.0,0.0,2488.015,7244.59087,7772.209,2020-09-09 01:00:00,2020-09-09,1,2020,9,Wednesday
SIN,OCC,4791.54496,0.0,0.0,2363.853,7155.39796,7616.554,2020-09-09 02:00:00,2020-09-09,2,2020,9,Wednesday
SIN,OCC,4800.88839,0.0,0.0,2300.16,7101.04839,7546.413,2020-09-09 03:00:00,2020-09-09,3,2020,9,Wednesday
SIN,OCC,4787.73987,0.0,0.0,2286.472,7074.21187,7581.314,2020-09-09 04:00:00,2020-09-09,4,2020,9,Wednesday
SIN,OCC,4775.07563,0.0,0.0,2361.753,7136.82863,7673.634,2020-09-09 05:00:00,2020-09-09,5,2020,9,Wednesday
SIN,OCC,4951.61637,0.0,0.0,2416.917,7368.53337,7975.004,2020-09-09 06:00:00,2020-09-09,6,2020,9,Wednesday
SIN,OCC,5197.41341,0.0,0.0,2624.266,7821.67941,8402.05,2020-09-09 07:00:00,2020-09-09,7,2020,9,Wednesday
SIN,OCC,5687.12669,0.0,0.0,2530.582,8217.70869,8781.495,2020-09-09 08:00:00,2020-09-09,8,2020,9,Wednesday
SIN,OCC,6278.6043,0.0,0.0,2198.87,8477.4743,9132.498,2020-09-09 09:00:00,2020-09-09,9,2020,9,Wednesday
SIN,OCC,6809.25854,0.0,0.0,1798.332,8607.59054,9260.557,2020-09-09 10:00:00,2020-09-09,10,2020,9,Wednesday
SIN,OCC,7213.56344,0.0,0.0,1444.573,8658.13644,9333.943,2020-09-09 11:00:00,2020-09-09,11,2020,9,Wednesday
SIN,OCC,7057.0444,0.0,0.0,1667.913,8724.9574,9440.91,2020-09-09 12:00:00,2020-09-09,12,2020,9,Wednesday
SIN,OCC,7332.20146,0.0,0.0,1397.012,8729.21346,9490.213,2020-09-09 13:00:00,2020-09-09,13,2020,9,Wednesday
SIN,OCC,7382.63933,0.0,0.0,1291.985,8674.62433,9472.237,2020-09-09 14:00:00,2020-09-09,14,2020,9,Wednesday
SIN,OCC,7374.38698,0.0,0.0,1281.682,8656.06898,9491.887,2020-09-09 15:00:00,2020-09-09,15,2020,9,Wednesday
SIN,OCC,6832.31585,0.0,0.0,1821.403,8653.71885,9498.132,2020-09-09 16:00:00,2020-09-09,16,2020,9,Wednesday
SIN,OCC,6737.42501,0.0,0.0,1780.938,8518.36301,9326.672,2020-09-09 17:00:00,2020-09-09,17,2020,9,Wednesday
SIN,OCC,6078.58335,0.0,0.0,2113.806,8192.38935,8981.541,2020-09-09 18:00:00,2020-09-09,18,2020,9,Wednesday
SIN,OCC,5814.65125,0.0,0.0,2087.179,7901.83025,8682.053,2020-09-09 19:00:00,2020-09-09,19,2020,9,Wednesday
SIN,OCC,6422.94851,0.0,0.0,1912.426,8335.37451,9072.786,2020-09-09 20:00:00,2020-09-09,20,2020,9,Wednesday
SIN,OCC,6741.60826,0.0,0.0,1504.584,8246.19226,9081.759,2020-09-09 21:00:00,2020-09-09,21,2020,9,Wednesday
SIN,OCC,6777.63763,0.0,0.0,1302.032,8079.66963,8850.38,2020-09-09 22:00:00,2020-09-09,22,2020,9,Wednesday
SIN,OCC,6335.54209,0.0,0.0,1468.948,7804.49009,8604.599,2020-09-09 23:00:00,2020-09-09,23,2020,9,Wednesday
SIN,OCC,5837.5612,0.0,0.0,1632.24,7469.8012,7909.987,2020-09-10 00:00:00,2020-09-10,0,2020,9,Thursday
SIN,OCC,5528.06634,0.0,0.0,1645.672,7173.73834,7661.213,2020-09-10 01:00:00,2020-09-10,1,2020,9,Thursday
SIN,OCC,4990.77177,0.0,0.0,2028.175,7018.94677,7464.394,2020-09-10 02:00:00,2020-09-10,2,2020,9,Thursday
SIN,OCC,4896.85959,0.0,0.0,2091.676,6988.53559,7396.951,2020-09-10 03:00:00,2020-09-10,3,2020,9,Thursday
SIN,OCC,4865.84607,0.0,0.0,2065.153,6930.99907,7363.845,2020-09-10 04:00:00,2020-09-10,4,2020,9,Thursday
SIN,OCC,4877.38924,0.0,0.0,2123.861,7001.25024,7424.847,2020-09-10 05:00:00,2020-09-10,5,2020,9,Thursday
SIN,OCC,5018.96812,0.0,0.0,2193.896,7212.86412,7700.39,2020-09-10 06:00:00,2020-09-10,6,2020,9,Thursday
SIN,OCC,4758.21643,0.0,0.0,2877.797,7636.01343,8124.856,2020-09-10 07:00:00,2020-09-10,7,2020,9,Thursday
SIN,OCC,4919.50582,0.0,0.0,3132.905,8052.41082,8558.921,2020-09-10 08:00:00,2020-09-10,8,2020,9,Thursday
SIN,OCC,5658.6218,0.0,0.0,2695.617,8354.2388,8910.125,2020-09-10 09:00:00,2020-09-10,9,2020,9,Thursday
SIN,OCC,5894.91034,0.0,0.0,2613.315,8508.22534,9009.776,2020-09-10 10:00:00,2020-09-10,10,2020,9,Thursday
SIN,OCC,5941.93286,0.0,0.0,2630.137,8572.06986,9110.929,2020-09-10 11:00:00,2020-09-10,11,2020,9,Thursday
SIN,OCC,5936.7843,0.0,0.0,2740.813,8677.5973,9231.396,2020-09-10 12:00:00,2020-09-10,12,2020,9,Thursday
SIN,OCC,6125.10613,0.0,0.0,2581.178,8706.28413,9293.81,2020-09-10 13:00:00,2020-09-10,13,2020,9,Thursday
SIN,OCC,6333.89306,0.0,0.0,2286.801,8620.69406,9219.851,2020-09-10 14:00:00,2020-09-10,14,2020,9,Thursday
SIN,OCC,6540.84639,0.0,0.0,2039.125,8579.97139,9229.443,2020-09-10 15:00:00,2020-09-10,15,2020,9,Thursday
SIN,OCC,6438.33564,0.0,0.0,2168.989,8607.32464,9208.469,2020-09-10 16:00:00,2020-09-10,16,2020,9,Thursday
SIN,OCC,6372.45338,0.0,0.0,2008.645,8381.09838,9081.19,2020-09-10 17:00:00,2020-09-10,17,2020,9,Thursday
SIN,OCC,6137.41515,0.0,0.0,1906.806,8044.22115,8785.382,2020-09-10 18:00:00,2020-09-10,18,2020,9,Thursday
SIN,OCC,5546.26751,0.0,0.0,2208.132,7754.39951,8382.939,2020-09-10 19:00:00,2020-09-10,19,2020,9,Thursday
SIN,OCC,6471.98242,0.0,0.0,1675.726,8147.70842,8609.979,2020-09-10 20:00:00,2020-09-10,20,2020,9,Thursday
SIN,OCC,6762.24806,0.0,0.0,1325.194,8087.44206,8859.207,2020-09-10 21:00:00,2020-09-10,21,2020,9,Thursday
SIN,OCC,6117.79504,0.0,0.0,1806.332,7924.12704,8725.897,2020-09-10 22:00:00,2020-09-10,22,2020,9,Thursday
SIN,OCC,5914.51954,0.0,0.0,1844.104,7758.62354,8475.282,2020-09-10 23:00:00,2020-09-10,23,2020,9,Thursday
SIN,OCC,5296.70338,0.0,0.0,2085.506,7382.20938,7927.313,2020-09-11 00:00:00,2020-09-11,0,2020,9,Friday
SIN,OCC,4896.70992,0.0,0.0,2239.465,7136.17492,7623.706,2020-09-11 01:00:00,2020-09-11,1,2020,9,Friday
